koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,ra,dec,koi_kepmag,koi_kmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_eccen,koi_sma,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_incl,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_max_mult_ev,koi_max_sngle_ev,koi_tce_plnt_num,koi_bin_oedp_sig,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_disposition,k2_name,k2_hostname
5347.0,122.0,-122.0,0.880221,,,0.92,,,4.51267,,,,,,183.3092954,-2.844186,14.003,12.194,13.8764,,,,,,13.0113,0.0052,-0.00422,2.43,0.25,-0.24,,,,,,713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201274010.01,EPIC 201274010
3759.0,157.0,-157.0,0.572892,0.017217,-0.017217,0.565387,0.020408,-0.020408,4.67427,0.010428,-0.010428,,,,178.420349,-2.5717754,14.418,10.591,13.6506,,,,,,40.70206194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201291843.01,EPIC 201291843
5154.0,50.0,-50.0,1.761722,0.212777,-0.1708,,,,3.91,0.1,-0.1,-0.26,0.08,-0.08,182.2046312,-2.4646145,11.965,9.8,11.7673,,,,,,21.204739,0.005348,-0.005523,9.11013939,1.16378405,-0.95135653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201299088.01,EPIC 201299088
6283.0,113.0,-113.0,1.45,0.25,-0.25,,,,4.17,0.12,-0.12,,,,171.2359519,-2.0851597,12.293,10.89,12.1049,,,,,,2.519334,3.5e-05,-3.5e-05,3.91,0.85,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201324549.01,EPIC 201324549
6380.0,,,1.76,,,,,,,,,,,,171.2359519,-2.0851597,12.293,10.89,12.1049,,,,,,2.5194039,2.02e-05,-2.02e-05,7.65729,,,,,219.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201324549.01,EPIC 201324549
,,,2.03,0.178,-0.068,,,,,,,,,,171.2359519,-2.0851597,12.293,10.89,12.1049,,,,,,2.519386,1.4e-05,-1.4e-05,19.6,5.1,-8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201324549.01,EPIC 201324549
6380.0,,,1.76277,,,,,,,,,-0.67,0.1,-0.1,171.2359519,-2.0851597,12.293,10.89,12.1049,,,,,,2.51881781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201324549.01,EPIC 201324549
7119.0,,,1.72,,,,,,,,,,,,171.2359519,-2.0851597,12.293,10.89,12.1049,,,,,,2.5194078,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201324549.01,EPIC 201324549
5216.0,50.0,-50.0,0.815235,0.026738,-0.017747,,,,4.7,0.1,-0.1,0.16,0.08,-0.08,184.0351247,-1.6737612,13.002,10.708,12.6813,,,,,,13.383629,0.00076,-0.000727,2.87289326,0.19065085,-0.14348337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201352100.01,EPIC 201352100
5113.71,102.61,-100.12,0.65973,0.034864,-0.034925,0.86,0.105443,-0.096745,4.73383,0.070764,-0.081435,0.192,0.037,-0.037,184.0351247,-1.6737612,13.002,10.708,12.6813,,,,,,13.38382,0.00116,-0.00114,2.7,0.17,-0.1,,,,,,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201352100.01,EPIC 201352100
5040.0,,,0.68,0.07,-0.06,,,,,,,,,,185.1812113,-1.5883337,12.788,11.271,12.627,,,,,,11.8951,0.0014,-0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201357835.01,EPIC 201357835
,,,0.716,0.131,-0.025,,,,,,,,,,173.1750869,-1.5587834,16.153,12.567,15.5853,,,,,,40.1401,0.0012,-0.0012,20.8,7.4,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201359834.01,EPIC 201359834
,,,0.724,0.053,-0.041,,,,,,,,,,168.7367646,-1.4622181,15.374,12.165,14.943,,,,,,7.4433,0.0011,-0.0012,2.73,0.47,-2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201366540.01,EPIC 201366540
4264.47,90.05,-90.05,,,,,,,,,,0.0784,0.0142,-0.0142,184.5853275,-1.0989451,14.872,11.39,14.4164,,,,,,2.638,0.0003,-0.00029,2.91,0.4,-0.33,,,,,,1313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201390927.01,EPIC 201390927
4947.03,127.92,-127.97,0.749863,0.038988,-0.0685,0.81,0.120024,-0.083058,4.59659,0.090565,-0.096421,-0.2022,0.0838,-0.0838,183.188479,-1.0748315,13.687,11.282,13.3313,,,,,,27.47083,0.01089,-0.01286,3.36,0.26,-0.18,,,,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201392505.01,EPIC 201392505
5736.0,,,0.98,,,,,,,,,,,,174.0440867,-0.8407078,12.137,10.399,11.8038,,,,,,2.8268121,,,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201407812.01,EPIC 201407812
5633.0,111.0,-111.0,0.94,0.09,-0.09,,,,4.4,0.07,-0.07,-0.053,0.24,-0.24,184.6021322,-0.5512886,14.321,12.581,14.147,,,,,,0.72091,0.00014,-0.00014,1.5,0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201427007 b,EPIC 201427007
,,,1.053,0.081,-0.088,,,,,,,,,,173.6002346,-0.3345702,11.838,10.484,11.9904,,,,,,4.44044,0.00037,-0.00038,1.32,0.15,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201441872.01,EPIC 201441872
5547.0,,,0.9,,,,,,,,,,,,173.6002346,-0.3345702,11.838,10.484,11.9904,,,,,,4.4416421,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201441872.01,EPIC 201441872
5450.0,50.0,-50.0,0.833852,0.050419,-0.030962,,,,4.54,0.1,-0.1,-0.13,0.08,-0.08,173.6002346,-0.3345702,11.838,10.484,11.9904,,,,,,4.441258,0.000878,-0.000942,1.12422498,0.84568044,-0.12860819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201441872.01,EPIC 201441872
,,,1.1,0.14,-0.25,,,,,,,,,,170.6512345,-0.2798534,12.238,10.496,11.8803,,,,,,11.20381,0.00055,-0.00055,2.18,0.33,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201445732.01,EPIC 201445732
5403.0,138.0,-138.0,0.846,0.056,-0.051,0.904,0.395,-0.272,4.538,0.15,-0.15,-0.047,0.235,-0.235,185.6973984,-0.1218824,14.285,12.283,13.9771,,,,,,8.006875,0.001371,-0.001314,2.384,0.21,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201456770.01,EPIC 201456770
6240.0,,,1.32,,,,,,,,,,,,168.187478,0.3478732,8.45,7.211,8.32033,,,,,,3.3643115,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201488365.01,HIP 54766
,,,,,,0.78,0.085,-0.17,,,,,,,168.9366786,0.4880606,13.948,11.438,13.7368,,,,,,2.13174,0.00022,-0.00022,0.692,0.059,-0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201497682 b,EPIC 201497682
4535.0,,,0.7,,,,,,,,,,,,168.9366786,0.4880606,13.948,11.438,13.7368,,,,,,13.837814,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201497682.01,EPIC 201497682
,,,0.554,0.016,-0.023,,,,,,,,,,168.9366786,0.4880606,13.948,11.438,13.7368,,,,,,13.8394,0.003,-0.0029,1.29,0.11,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201497682.01,EPIC 201497682
,,,0.554,0.016,-0.023,,,,,,,,,,168.9366786,0.4880606,13.948,11.438,13.7368,,,,,,7.79983,0.00075,-0.00073,1.37,0.15,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201497682.02,EPIC 201497682
4535.0,,,0.7,,,,,,,,,,,,168.9366786,0.4880606,13.948,11.438,13.7368,,,,,,7.7991586,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201497682.02,EPIC 201497682
,,,0.554,0.016,-0.023,,,,,,,,,,168.9366786,0.4880606,13.948,11.438,13.7368,,,,,,3.883,0.00032,-0.00032,1.06,0.095,-0.153,,,162.0,117.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201497682.04,EPIC 201497682
3726.0,,,0.5,,,,,,,,,,,,173.5625041,0.7138555,18.96,13.362,17.4548,,,,,,2.3330982,,,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201512465.01,EPIC 201512465
3508.0,94.0,-94.0,0.224,0.025,-0.025,,,,5.062,0.05,-0.05,,,,173.5625041,0.7138555,18.96,13.362,17.4548,,,,,,2.33293,0.00014,-0.00014,3.2,5.2,-5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201512465.01,EPIC 201512465
,,,0.224,0.026,-0.025,,,,,,,,,,173.5625041,0.7138555,18.96,13.362,17.4548,,,,,,2.333123,0.000106,-9.6e-05,2.95,0.65,-3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201512465.01,EPIC 201512465
,,,0.7624,0.0811,-0.0074,,,,,,,,,,171.2596557,0.7613692,14.148,11.718,13.8304,,,,,,20.2073,0.0029,-0.0027,2.12,0.29,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201515470.01,EPIC 201515470
5069.12,63.82,-63.82,5.33871,,,,,,,,,-0.612,0.061,-0.061,174.3144865,0.782986,11.496,9.270001,11.2468,,,,,,36.7099,0.0124,-0.0126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201516974.01,EPIC 201516974
4932.0,,,0.75,,,,,,,,,,,,174.3144865,0.782986,11.496,9.270001,11.2468,,,,,,36.762337,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201516974.01,EPIC 201516974
4486.0,169.0,-169.0,0.854,0.139,-0.119,1.193,0.718,-0.45,4.652,0.154,-0.154,-0.122,0.287,-0.287,163.715838,0.848677,,15.223,,,,,,,19.565799,0.003584,-0.003788,6.412,1.267,-0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201521212.01,EPIC 201521212
,,,0.7006,0.0045,-0.03,,,,,,,,,,172.804304,0.9586366,13.978,11.711,13.4754,,,,,,6.39916,0.00074,-0.00073,1.48,0.12,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201528215.01,EPIC 201528215
5210.0,,,0.8,,,,,,,,,,,,172.804304,0.9586366,13.978,11.711,13.4754,,,,,,6.3991398,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201528215.01,EPIC 201528215
8002.0,118.83,-139.6,2.85976,0.105209,-0.091977,1.93,0.353832,-0.242133,3.81097,0.07447,-0.07457,,,,171.6509741,1.055162,8.162,7.488,8.18417,,,,,,2.72273204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201534540.01,EPIC 201534540
4270.0,138.0,-138.0,0.625,0.047,-0.043,0.743,0.339,-0.228,4.719,0.15,-0.15,-0.315,0.235,-0.235,163.0590829,1.1547858,14.263,11.226,13.7783,,,,,,15.695142,0.001569,-0.001715,2.028,0.195,-0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201541160.01,EPIC 201541160
,,,1.27,0.2,-0.12,,,,,,,,,,172.8169888,1.1908377,12.158,10.708,11.9456,,,,,,2.48038,0.00028,-0.00031,1.44,0.3,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201543531.01,EPIC 201543531
5063.0,,,0.77,,,,,,,,,,,,169.1468835,1.2284084,14.384,11.951,13.8303,,,,,,1.9668579,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201546136.01,EPIC 201546136
,,,0.826,0.074,-0.033,,,,,,,,,,169.1468835,1.2284084,14.384,11.951,13.8303,,,,,,1.96712,0.00017,-0.00017,1.73,0.36,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201546136.01,EPIC 201546136
4419.0,29.0,-33.0,0.52,0.08,-0.01,,,,,,,-0.98,0.62,-0.11,176.0758509,1.3759629,15.484,12.431,15.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201555883.01,EPIC 201555883
4767.0,,,0.73,,,,,,,,,,,,177.9249905,1.3796544,14.882,12.201,14.3001,,,,,,12.726743,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201556134.01,EPIC 201556134
,,,0.924,0.033,-0.05,,,,,,,,,,177.2334424,1.4654037,14.377,12.658,14.0478,,,,,,13.2359,0.003,-0.0031,2.09,0.23,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201561956.01,EPIC 201561956
46696.0,,,17.27,,,,,,,,,,,,177.1399358,1.483155,17.1899,,17.1671,,,,,,0.18746328,,,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201563164.01,EPIC 201563164
3720.0,,,0.5,,,,,,,,,,,,176.9920988,1.5102769,17.4584,14.084,16.8969,,,,,,8.6382631,,,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201565013.01,EPIC 201565013
3960.0,48.0,-48.0,0.438,0.042,-0.042,,,,4.844,0.05,-0.05,,,,176.9920988,1.5102769,17.4584,14.084,16.8969,,,,,,8.63829,0.00017,-0.00017,6.81,0.76,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201565013.01,EPIC 201565013
3987.0,142.0,-68.0,0.5,0.12,-0.03,,,,,,,-0.44,0.47,-0.08,176.9920988,1.5102769,17.4584,14.084,16.8969,,,,,,8.6381,0.00024,-0.00024,15.99,9.19,-9.19,,,,,,536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201565013.01,EPIC 201565013
,,,0.438,0.044,-0.04,,,,,,,,,,176.9920988,1.5102769,17.4584,14.084,16.8969,,,,,,8.63795,0.00013,-0.00013,15.1,4.7,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201565013.01,EPIC 201565013
4721.0,,,0.72,,,,,,,,,,,,167.1711994,1.5774487,12.329,9.883,11.7062,,,,,,5.7968861,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201569483.01,EPIC 201569483
5192.0,55.0,-70.0,0.79,0.06,-0.05,,,,,,,-0.09,0.17,-0.15,167.1711994,1.5774487,12.329,9.883,11.7062,,,,,,5.79687,0.0,0.0,27.81,3.56,-3.56,,,,,,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 201569483.01,EPIC 201569483
,,,0.522,0.039,-0.049,,,,,,,,,,174.6740618,1.690222,15.528,12.139,14.9507,,,,,,0.4775252,2.2e-06,-2.1e-06,20.1,3.4,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201577017.01,EPIC 201577017
3508.0,,,0.4,,,,,,,,,,,,177.7087476,1.6919004,18.1,12.995,16.6412,,,,,,22.197992,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201577112.01,EPIC 201577112
,,,0.318,0.077,-0.07,,,,,,,,,,177.7087476,1.6919004,18.1,12.995,16.6412,,,,,,44.394,0.0024,-0.0024,4.07,1.02,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201577112.01,EPIC 201577112
,,,0.567,0.019,-0.031,,,,,,,,,,170.9344032,1.8638671,13.733,11.122,13.3201,,,,,,3.29163,0.00015,-0.00015,1.17,0.1,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201588420.01,EPIC 201588420
4671.0,,,0.72,,,,,,,,,,,,170.9344032,1.8638671,13.733,11.122,13.3201,,,,,,3.2908998,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201588420.01,EPIC 201588420
5820.0,20.0,-20.0,0.93,0.06,-0.06,,,,4.6,0.1,-0.1,-0.01,0.03,-0.03,183.7203635,1.9681688,11.746,10.218,11.6477,,,,,,0.877214,6e-05,-6e-05,1.3,0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201595106 b,EPIC 201595106
5679.0,60.0,-39.0,0.98,0.025,-0.025,0.958,0.048,-0.048,4.435,0.035,-0.035,0.01,0.1,-0.1,183.7203635,1.9681688,11.746,10.218,11.6477,,,,,,0.87724,4e-05,-4e-05,1.565,0.079,-0.079,0.0,0.0177,2852.0,107.0,-107.0,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201595106 b,EPIC 201595106
5711.17,129.09,-85.29,0.990833,0.04382,-0.048447,1.018,0.135649,-0.116947,4.45381,0.074926,-0.069805,0.018,0.034,-0.034,183.7203635,1.9681688,11.746,10.218,11.6477,,,,,,0.87703,0.00011,-0.00013,1.2,0.11,-0.1,,,,,,1874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201595106 b,EPIC 201595106
5705.0,50.0,-50.0,0.932487,0.06374,-0.037849,,,,4.48,0.1,-0.1,-0.01,0.08,-0.08,183.7203635,1.9681688,11.746,10.218,11.6477,,,,,,0.877183,5.7e-05,-5.7e-05,1.40575209,0.20796795,-0.125875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201595106 b,EPIC 201595106
3547.0,,,0.42,,,,,,,,,,,,170.6789065,1.993208,15.346,10.763,14.2008,,,,,,2.8964139,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201596733.01,EPIC 201596733
3565.0,157.0,-157.0,0.524138,0.015688,-0.015688,0.521398,0.020369,-0.020369,4.71635,0.009031,-0.009031,,,,170.6789065,1.993208,15.346,10.763,14.2008,,,,,,2.89607106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201596733.01,EPIC 201596733
,,,0.242,0.045,-0.036,,,,,,,,,,170.6789065,1.993208,15.346,10.763,14.2008,,,,,,2.896528,6.1e-05,-6e-05,1.45,0.29,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201596733.01,EPIC 201596733
5208.0,,,0.8,,,,,,,,,,,,170.3118083,2.1443791,12.183,10.191,11.9479,,,,,,0.44433632,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201606542.01,EPIC 201606542
5540.0,,,0.82,0.05,-0.05,,,,4.81,,,0.03,,,170.3118083,2.1443791,12.183,10.191,11.9479,,,,,,0.444372,4.2e-05,-4.2e-05,1.22,0.23,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201606542.01,EPIC 201606542
,,,,,,1.073,0.034,-0.034,,,,,,,185.1880932,2.2823788,12.081,10.637,11.9456,,,,,,3.80464,0.00091,-0.00105,1.22,0.21,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,EPIC 201615463 c,K2-166
3742.0,31.0,-36.0,0.49,0.03,-0.03,,,,,,,-0.08,0.1,-0.11,179.4915118,2.321497,14.796,10.9,14.0514,,,,,,7.28161,0.00078,-0.00078,1.78,0.43,-0.43,,,,,,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201617985.01,EPIC 201617985
3726.0,157.0,-157.0,0.541438,0.016101,-0.016101,0.537488,0.020299,-0.020299,4.70134,0.009428,-0.009428,,,,179.4915118,2.321497,14.796,10.9,14.0514,,,,,,7.28116,0.00055,-0.00058,1.79,0.2,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 201617985.01,EPIC 201617985
